3.3786,5.5417,4.0676,-23.1418
3.4345,5.5811,3.9377,-23.5267
3.4907,5.6228,4.1731,-23.9113
3.5473,5.6605,3.7732,-24.2956
3.6043,5.7005,3.9999,-24.6797
3.6617,5.7392,3.8714,-25.0629
3.7194,5.7775,3.8298,-25.4451
3.7777,5.8146,3.7014,-25.8265
3.8361,5.8537,3.9133,-26.2064
3.8951,5.889,3.5343,-26.5846
3.9544,5.9264,3.7379,-26.9613
4.014,5.9626,3.6117,-27.3358
4.074,5.9982,3.5664,-27.7079
4.1343,6.0334,3.5206,-28.0774
4.195,6.0681,3.4745,-28.4439
4.2559,6.1024,3.4281,-28.8074
4.3174,6.1355,3.3067,-29.1679
4.379,6.1703,3.4808,-29.5248
4.4411,6.2018,3.1433,-29.8779
4.5034,6.2355,3.3806,-30.2269
4.5661,6.2661,3.0538,-30.5715
4.629,6.2988,3.2795,-30.9116
4.6924,6.3285,2.964,-31.2468
4.7559,6.3603,3.1779,-31.577
4.8198,6.389,2.8742,-31.9018
4.8841,6.4192,3.0144,-32.2214
4.9485,6.4488,2.9645,-32.5349
5.0133,6.4762,2.7398,-32.8422
5.0783,6.5054,2.9228,-33.1433
5.1437,6.532,2.6507,-33.4378
5.2092,6.5601,2.8207,-33.7254
5.2752,6.5858,2.5619,-34.006
5.3413,6.613,2.7187,-34.2792
5.4076,6.6382,2.5212,-34.5446
5.4742,6.6634,2.5229,-34.8021
5.5411,6.6881,2.4754,-35.0516
5.6082,6.7124,2.4279,-35.2927
5.6756,6.7362,2.3803,-35.5252
5.7432,6.7596,2.3327,-35.7489
5.8111,6.7824,2.285,-35.9635
5.879,6.8051,2.2725,-36.1685
5.9474,6.8263,2.1205,-36.3639
6.0158,6.8484,2.2061,-36.5494
6.0845,6.8687,2.0314,-36.7247
6.1534,6.8897,2.1014,-36.8897
6.2225,6.9094,1.9669,-37.0438
6.2918,6.9286,1.9218,-37.1872
6.3613,6.948,1.9415,-37.3193
6.4309,6.9662,1.8229,-37.4398
6.5008,6.9842,1.7943,-37.5486
6.5708,7.0016,1.7428,-37.6454
6.641,7.0127,1.1091,-37.7299
6.7106,6.9641,-4.8594,-37.8014
6.7795,6.8993,-6.4917,-37.8597
6.8479,6.8344,-6.4861,-37.9047
6.9156,6.7701,-6.435,-37.9368
6.9827,6.7059,-6.4135,-37.956
7.0491,6.6421,-6.3787,-37.9625
7.1148,6.5786,-6.3484,-37.9565
7.18,6.5155,-6.3142,-37.9382
7.2445,6.4527,-6.2824,-37.9076
7.3085,6.3901,-6.2507,-37.8651
7.3717,6.3278,-6.2341,-37.8108
7.4344,6.2662,-6.1631,-37.7448
7.4964,6.2044,-6.1843,-37.6673
7.5578,6.1432,-6.113,-37.5785
7.6186,6.0823,-6.0929,-37.4785
7.6789,6.0217,-6.0612,-37.3675
7.7385,5.9614,-6.0294,-37.2456
7.7975,5.9011,-6.0261,-37.1131
7.856,5.8419,-5.9139,-36.9702
7.9138,5.7821,-5.9886,-36.8168
7.971,5.7233,-5.8757,-36.6534
8.0277,5.6646,-5.8678,-36.4799
8.0837,5.6059,-5.8729,-36.2968
8.1392,5.5482,-5.7706,-36.1041
8.1941,5.4906,-5.7674,-35.9019
8.2484,5.4332,-5.7331,-35.6904
8.3021,5.3758,-5.7441,-35.4699
8.3554,5.3199,-5.5777,-35.2403
8.408,5.2624,-5.7662,-35.0022
8.4601,5.2078,-5.4564,-34.7557
8.5116,5.1513,-5.6508,-34.5007
8.5626,5.0965,-5.4714,-34.2376
8.6129,5.0412,-5.5354,-33.9668
8.6628,4.9873,-5.391,-33.6883
8.7122,4.9333,-5.4008,-33.402
8.761,4.8791,-5.4228,-33.1086
8.8092,4.8264,-5.266,-32.808
8.857,4.773,-5.3445,-32.5007
8.9042,4.7211,-5.1795,-32.1867
8.9509,4.6685,-5.2636,-31.8663
8.9971,4.6176,-5.0906,-31.5398
9.0427,4.5658,-5.1803,-31.2072
9.0878,4.5151,-5.0732,-30.8692
9.1325,4.4655,-4.9531,-30.5257
9.1766,4.4151,-5.0511,-30.1768
9.2203,4.3664,-4.859,-29.8229
9.2635,4.3168,-4.9622,-29.464
9.3062,4.2684,-4.8447,-29.1009
9.3483,4.2204,-4.7979,-28.7337
9.3901,4.1737,-4.6661,-28.3624
9.4314,4.1259,-4.7804,-27.9871
9.4722,4.0794,-4.6557,-27.6084
9.5125,4.0333,-4.608,-27.2267
9.5524,3.9885,-4.47,-26.8417
9.5918,3.9417,-4.6873,-26.4541
9.6308,3.8988,-4.2873,-26.0641
9.6693,3.8529,-4.5976,-25.672
9.7074,3.811,-4.1871,-25.2779
9.7451,3.7669,-4.4109,-24.8818
9.7824,3.7241,-4.2759,-24.4841
9.8192,3.6818,-4.2295,-24.0853
9.8556,3.6399,-4.1836,-23.6855
9.8915,3.5976,-4.2404,-23.2854
9.9271,3.5587,-3.8963,-22.8848
9.9623,3.5172,-4.1448,-22.4834
9.9971,3.4771,-4.006,-22.0819
10.0314,3.4365,-4.0697,-21.681
10.0654,3.3993,-3.7163,-21.2804
10.099,3.3584,-4.0885,-20.8804
10.1323,3.322,-3.6318,-20.4811
10.1651,3.2819,-4.0131,-20.0827
10.1975,3.2453,-3.6613,-19.686
10.2296,3.2081,-3.7269,-19.2906
10.2613,3.1711,-3.6911,-18.8967
10.2927,3.1345,-3.6563,-18.5045
10.3236,3.0972,-3.737,-18.1147
10.3543,3.0635,-3.3697,-17.727
10.3845,3.0257,-3.7818,-17.3414
10.4144,2.9915,-3.4211,-16.9587
10.444,2.9565,-3.5004,-16.5786
10.4732,2.9218,-3.4728,-16.2011
10.5021,2.8873,-3.4464,-15.8264
10.5306,2.853,-3.4212,-15.4546
10.5588,2.8179,-3.5167,-15.0865
10.5867,2.7864,-3.144,-14.7215
10.6142,2.7506,-3.5853,-14.3599
10.6413,2.7184,-3.22,-14.0023
10.6682,2.6853,-3.3136,-13.6483
10.6948,2.6535,-3.1747,-13.2973
10.721,2.6183,-3.5138,-12.9501
10.7467,2.5857,-3.2714,-12.608
10.7723,2.5556,-3.0106,-12.2698
10.7975,2.5221,-3.3491,-11.935
10.8225,2.4899,-3.2217,-11.6043
10.8471,2.4577,-3.21,-11.2779
10.8713,2.4257,-3.1993,-10.9557
10.8953,2.3938,-3.1896,-10.6379
10.9188,2.3609,-3.3066,-10.3251
10.9421,2.3316,-2.931,-10.0168
10.9651,2.2987,-3.2823,-9.7124
10.9879,2.2683,-3.0345,-9.4119
11.0102,2.2343,-3.3965,-9.1161
11.0322,2.2041,-3.0317,-8.8257
11.0539,2.1727,-3.145,-8.5399
11.0754,2.1425,-3.0152,-8.2583
11.0965,2.1099,-3.2558,-7.9809
11.1173,2.0785,-3.1365,-7.7083
11.1377,2.0472,-3.135,-7.4406
11.1579,2.0159,-3.134,-7.1779
11.1777,1.9858,-3.006,-6.9194
11.1973,1.9532,-3.2508,-6.6653
11.2165,1.9219,-3.1337,-6.4161
11.2355,1.8918,-3.0067,-6.1713
11.254,1.8581,-3.3837,-5.9316
11.2724,1.8303,-2.764,-5.6963
11.2903,1.7954,-3.5044,-5.4653
11.3079,1.7664,-2.8944,-5.2395
11.3253,1.7338,-3.2622,-5.0181
11.3423,1.7036,-3.0178,-4.8012
11.359,1.6709,-3.2678,-4.5887
11.3754,1.6395,-3.1537,-4.3813
11.3915,1.6092,-3.0267,-4.1784
11.4073,1.5776,-3.1482,-3.9794
11.4228,1.5448,-3.2818,-3.7848
11.4378,1.5132,-3.1689,-3.5953
11.4527,1.4828,-3.0416,-3.4104
11.4672,1.4511,-3.1634,-3.2293
11.4814,1.4181,-3.2988,-3.0526
11.4953,1.3875,-3.0544,-2.8805
11.5088,1.3545,-3.3082,-2.7129
11.5221,1.3238,-3.0627,-2.5497
11.5349,1.2908,-3.3181,-2.391
11.5476,1.2612,-2.9406,-2.2361
11.5598,1.2256,-3.58,-2.0857
11.5718,1.1972,-2.8303,-1.9398
11.5834,1.1627,-3.4526,-1.7977
11.5947,1.1318,-3.089,-1.6601
11.6058,1.0996,-3.2099,-1.5263
11.6164,1.0662,-3.3505,-1.3969
11.6268,1.0352,-3.1016,-1.272
11.6368,1.0029,-3.2225,-1.1509
11.6464,0.9694,-3.3657,-1.0342
11.6559,0.9394,-2.9781,-0.9213
11.6649,0.9046,-3.4888,-0.8122
11.6737,0.8733,-3.1219,-0.7075
11.6821,0.8408,-3.2416,-0.6065
11.6901,0.8072,-3.389,-0.51
11.698,0.777,-2.9928,-0.4172
11.7054,0.742,-3.5115,-0.3282
11.7125,0.7106,-3.1396,-0.2436
11.7193,0.678,-3.2587,-0.1627
11.7257,0.6452,-3.2613,-0.0856
11.7318,0.6115,-3.4177,-0.0128
11.7376,0.5812,-3.0029,0.0563
11.7431,0.5461,-3.5409,0.1216
11.7483,0.5156,-3.0054,0.1832
11.7531,0.4803,-3.547,0.2411
11.7575,0.4487,-3.1616,0.2946
11.7617,0.4159,-3.2795,0.3444
11.7655,0.3831,-3.2807,0.3906
11.769,0.3501,-3.2815,0.433
11.7722,0.317,-3.2816,0.4717
11.7751,0.2838,-3.2808,0.5067
11.7776,0.2498,-3.4924,0.5375
11.7798,0.2194,-2.9737,0.5645
11.7816,0.1841,-3.6359,0.5878
11.7832,0.1535,-2.9431,0.6075
11.7843,0.1179,-3.6798,0.6234
11.7853,0.0866,-2.8609,0.6357
11.7858,0.0495,-3.7134,0.6443
11.7859,0.0159,-2.9437,0.6486
